"GEOID","poverty_total","poverty_male","poverty_female","white","black","ai_an","asian","nh_opi","other","pct_male","pct_female"
"36103",6.7,2.9,3.8,80.7,7.8,0.3,3.9,0,9.5,49.2,50.8
"36105",14.6,6.5,8.1,79.8,8,0.3,1.7,0,14.8,51.2,48.8
"36107",10.1,4.3,5.8,96.3,0.7,0.2,0.8,0,3.6,49.6,50.4
"36109",16.4,7.5,8.9,80.2,3.8,0.2,9.7,0.1,10.4,49.4,50.6
"36111",13.2,5.8,7.4,84.5,6,0.2,1.9,0.1,11.5,49.5,50.5
"36113",9.3,4.1,5.2,95.6,1.3,0.3,1,0.1,3.3,49.2,50.8
"36115",10.7,4.8,5.9,93.6,3.2,0.3,0.6,0,3.6,51.8,48.2
"36117",11.5,4.9,6.5,92.9,2.8,0.2,0.8,0.1,5.3,49.6,50.4
"36119",8.6,3.7,5,64.3,14.9,0.4,6,0,17.6,48.4,51.6
"36121",9.8,4.5,5.3,91.5,4.1,0.5,0.4,0,5.4,53.4,46.6
"36123",11.3,5.3,6.1,96.4,1,0.2,0.7,0,2.8,47.8,52.2
"37001",15.7,6.6,9.1,69.8,19.5,0.4,1.6,0,11,47.5,52.5
"37003",13.1,5.5,7.6,87.7,5.8,0.4,1,0,6.4,50.9,49.1
"37005",23.2,10.2,13,95.4,2.4,0.4,0.5,0,1.8,49.1,50.9
"37007",18.1,7.6,10.5,47.8,48.6,0.3,1.3,0.1,3.6,52.4,47.6
"37009",16.1,7.6,8.5,95.4,0.7,0.4,0.4,0.1,4.4,49.2,50.8
"37011",12.1,6,6.1,92,4,1.3,0.4,0,3.2,54.9,45.1
"37013",18.4,7.7,10.7,72,25,0.3,0.1,0,4.4,47.8,52.2
"37015",21.6,8.6,13,35.2,61.6,0.7,0.8,0,2.6,50,50
"37017",24,10.6,13.3,57.7,34.7,2.5,0.1,0,6,48,52
"37019",11.7,4.7,7,84.2,9.8,0.7,0.6,0,7.2,48.1,51.9
"37021",11.9,5.4,6.5,88.8,6.3,0.4,1.3,0.1,5.1,48,52
"37023",17.5,8.3,9.2,84.3,6.1,0.9,3.6,0.2,6.7,49.8,50.2
"37025",10.1,4.2,6,70.5,18,0.3,3.7,0.1,10,48.8,51.2
"37027",14.9,6.9,8,88.9,4.6,0.4,0.5,0,7.6,49.4,50.6
"37029",9.2,4.4,4.8,82.6,13.8,0.1,1.8,0.1,2.7,53,47
"37031",10.5,4.3,6.1,89.9,5.3,0.3,1.2,0.1,5.9,49,51
"37033",17.3,8.5,8.8,63.1,32.7,0.2,0.7,0.1,4.5,50.2,49.8
"37035",13,5.5,7.4,79.1,8.2,0.3,4.3,0,10.2,48.9,51.1
"37037",10,4.5,5.5,80.9,11.3,0.1,1.5,0.1,9.1,47.7,52.3
"37039",16.4,7.6,8.8,93.3,1.2,1.5,0.7,0,5.4,49,51
"37041",15.7,6.5,9.2,61.1,35.2,0.4,0.3,0,3.9,46.6,53.4
"37043",13.8,6.7,7.1,96.7,2.1,0.4,0.2,0.2,0.9,47.6,52.4
"37045",19.9,8.6,11.3,74.6,21,0.3,1,0,4.5,48.3,51.7
"37047",21.6,10,11.6,62,30.5,3.7,0.4,0,4.9,49.7,50.3
"37049",14.4,6.4,8,70.4,21.6,0.9,2.8,0.1,6.6,50.5,49.5
"37051",17.5,7.4,10,50,37,1.5,2.5,0.3,14.6,49.7,50.3
"37053",9.4,3.8,5.6,90.4,5.5,0.3,0.4,0,5.7,49.7,50.3
"37055",8.9,4.6,4.3,92.7,3,0.4,0.8,0,4.8,50,50
"37057",15.2,6.6,8.5,85.8,9.2,0.3,1.6,0,4.9,48.9,51.1
"37059",13.8,6.4,7.4,89.3,5,0.3,0.7,0,7.6,48.5,51.5
"37061",21,9.3,11.7,71.2,23.8,0.5,0.4,0.1,5.9,48.7,51.3
"37063",14.5,6.7,7.8,51.9,36.5,0.2,4.9,0,9.6,47.8,52.2
"37065",23.4,10.1,13.3,39.4,57.6,0.1,0.2,0.1,4,46.4,53.6
"37067",16.4,6.9,9.4,66.1,26.2,0.4,2.4,0.1,7.3,47.4,52.6
"37069",12.8,6,6.9,67.3,25,1.2,0.5,0.2,8.5,49.6,50.4
"37071",14.2,6,8.2,77.1,16.3,0.3,1.5,0.1,7.3,48.2,51.8
"37073",13.4,5.5,7.9,63.3,33.4,0.9,0.5,0,3.6,48.8,51.2
"37075",16.8,7,9.8,87.4,0.2,10.1,0,0,3.3,48.6,51.4
"37077",13.5,6.4,7.1,61,30.1,0.4,0.5,0.1,12.3,51,49
"37079",20.2,9.4,10.8,59.5,34.9,0.5,0.1,0,8.2,55.5,44.5
"37081",15.3,6.6,8.7,55.2,33.9,0.5,4.9,0.1,8.1,47.4,52.6
"37083",25.1,11.7,13.4,40.5,52.8,3.8,0.7,0.1,4.2,48.4,51.6
"37085",15.4,6.6,8.8,67.1,20.8,1,1.1,0.3,13.4,49.6,50.4
"37087",13.2,6.3,6.9,95.5,0.9,0.5,0.7,0,3.9,48.3,51.7
"37089",10.8,4.8,6,91.2,3.5,0.4,1.3,0,5.3,48.1,51.9
"37091",19.9,8.6,11.3,35.1,59.4,1.2,0.8,0.2,5.9,49.6,50.4
"37093",19.7,8.5,11.2,44.4,33.8,8.1,1.5,0.1,16.9,49.6,50.4
"37095",21.6,9.5,12.1,66.5,29.7,0.1,0,0,4.6,52.7,47.3
"37097",10.8,4.6,6.2,81.2,12.2,0.3,2.5,0.1,6,49.2,50.8
"37099",17,8.1,8.9,83.1,2.2,8,0.7,0,9.5,48.9,51.1
"37101",12.4,5.6,6.8,77.2,16,0.7,0.6,0,8.1,49.2,50.8
"37103",24.3,12.3,12,65.7,30.5,1,0.1,0,4.4,49.5,50.5
"37105",15.8,6.7,9.1,73.7,20.3,0.8,1.3,0.1,5.4,48.5,51.5
"37107",22.6,9.3,13.3,55,39.1,0.2,0.5,0,9,48,52
"37109",12,5.7,6.3,89.4,5,0.2,0.7,0.1,6.8,49.7,50.3
"37111",16.4,7.8,8.6,91.6,3.6,0.3,0.9,0,4.9,50.3,49.7
"37113",15.3,6.9,8.4,93.5,1.7,0.7,0.9,0,4,48.4,51.6
"37115",15.5,6.5,9,95.4,1.6,0.4,0.6,0,3.7,49,51
"37117",19.5,8.6,11,54.5,42.1,0.2,0.6,0.3,3.2,47.2,52.8
"37119",11.4,5,6.4,53.8,31.6,0.4,5.9,0.1,11.1,48.1,51.9
"37121",12.6,5.5,7,96.5,0.4,0.1,0.2,0,5.2,49.8,50.2
"37123",17,6.6,10.3,75.6,17.6,0.3,1.4,0,7.5,49,51
"37125",11.2,4.4,6.8,82.2,12.4,0.8,1.3,0.1,5,48.2,51.8
"37127",14.8,6.4,8.4,52.1,39.3,0.6,0.9,0.1,10,47.9,52.1
"37129",15.5,6.6,8.9,81.1,13.7,0.3,1.3,0.1,5.7,47.7,52.3
"37131",19.8,8.8,11,39.6,56.4,0.7,0.3,0,5.4,48.6,51.4
"37133",11.8,5,6.8,74.7,14,0.5,2.2,0.1,15.5,55.4,44.6
"37135",12.6,5.4,7.3,75.4,11.4,0.6,7.8,0,7.5,47.8,52.2
"37137",11.9,5.6,6.2,76.1,18.4,0.2,0.6,0,7.9,50.9,49.1
"37139",14.7,6.4,8.3,58.4,36.6,0.1,1.2,0,6.9,48.8,51.2
"37141",13.8,6.1,7.7,77.7,14.3,0.5,0.4,0.1,9.7,49.6,50.4
"37143",15,7.4,7.5,73.7,24,0.3,0.4,0.1,2.5,48.6,51.4
"37145",15.9,6.7,9.2,67.6,26.3,0.7,0.4,0.1,7.9,48.5,51.5
"37147",22,9,13,57.2,34.7,0.3,1.7,0.1,8.5,47.1,52.9
"37149",9.7,3.8,5.9,90.3,4.9,0.3,0.7,0,4.6,47.3,52.7
"37151",15,6.5,8.5,83.8,6,0.5,1.2,0.1,10.6,49.3,50.7
"37153",24.3,11.2,13.1,61.7,31.9,2.4,1,0.1,4.9,49,51
"37155",26.9,12.2,14.7,28,23.8,39.9,0.6,0,9.8,48.3,51.7
"37157",17.9,8.1,9.7,75.4,18.4,0.5,0.6,0,7.4,48.1,51.9
"37159",15.4,7,8.5,76.7,16.2,0.4,0.9,0,8.3,49.5,50.5
"37161",17.6,7.2,10.3,86.8,9.5,0.4,0.4,0,4.7,48.6,51.4
"37163",20.6,8.9,11.7,62.8,25.4,1.8,0.6,0,12.2,49.1,50.9
"37165",25.4,10.8,14.5,43.7,38.9,11.9,0.8,0,7,49.3,50.7
"37167",12.4,4.8,7.6,83.6,11.4,0.5,1.8,0,4.6,49.8,50.2
"37169",13.6,5.8,7.8,93,4.2,0.4,0.4,0,3.4,48.6,51.4
"37171",16.2,7.3,8.9,90.8,3.7,0.3,0.6,0.2,5.6,48.5,51.5
"37173",17.2,8.1,9.1,64.1,0.5,29.9,0.4,0,9.3,48.8,51.2
"37175",13.9,6.3,7.5,91.6,4.8,0.3,0.1,0.1,4.5,48.1,51.9
"37177",18.3,8.6,9.7,55.4,37.1,0.9,0.4,0,8.1,57.5,42.5
"37179",8.1,3.6,4.5,81.3,11.4,0.2,3,0,6.3,49.3,50.7
"37181",20.5,9.2,11.3,42.6,49.8,1.5,0.7,0.1,7.7,46.7,53.3
"37183",8.9,4,4.9,65.4,20.4,0.4,6.9,0,9.8,48.6,51.4
"37185",18.9,8.1,10.7,39.7,50.3,5.6,0.5,0.2,6,49.7,50.3
"37187",21.9,8.2,13.7,45.7,47.5,0.3,0.2,0,10.7,46.9,53.1
"37189",22.6,11.2,11.4,93.8,1.8,0.7,1.2,0.1,3.8,49.7,50.3
"37191",19.7,8.2,11.5,63.7,30.5,0.3,1.2,0,7.5,48.8,51.2
"37193",17.4,7.4,10,91.1,4,0.3,0.6,0.3,5.6,49.3,50.7
"37195",19.9,8.7,11.2,50.7,39.6,0.6,0.8,0,10.7,47.3,52.7
"37197",15.2,6.8,8.5,92.1,3.5,0.4,0.1,0.1,5.6,49.5,50.5
"37199",16.2,7.5,8.8,96.2,0.7,0.5,0.3,0,3.7,49,51
"38001",8.4,3.5,4.9,94,2.1,1,2.5,0,0.8,47.9,52.1
"38003",10.8,5.4,5.3,93.8,2.2,1.7,1,0.1,2.1,49.7,50.3
"38005",31.6,15.2,16.5,40.6,0,55.3,0.1,0.1,7.5,51.2,48.8
"38007",9.3,5.1,4.2,97.1,0,0,0,0,4.1,56,44
"38009",9.1,3.8,5.3,93,0.6,4.1,0.1,0,3.7,52.2,47.8
"38011",7.6,3.4,4.2,96.1,0,1.2,0,0.1,3.9,49.6,50.4
"38013",5.8,2.5,3.3,96.2,0.2,0.7,0.5,0,3.9,54.4,45.6
"38015",7.8,3.4,4.4,90.6,2.3,4.2,0.8,0.1,3.9,50.1,49.9
"38017",10.4,5.1,5.2,87,5.6,1,2.9,0,6.4,50.7,49.3
"38019",10.7,5.2,5.4,94.9,0.1,1.4,0,0,5.4,51.2,48.8
"38021",5,2.5,2.5,96.6,1.3,1.3,0.2,0,1.3,50.1,49.9
"38023",8.6,4.4,4.2,92.9,3.2,1.3,1.2,0,2.8,47.6,52.4
"38025",7.9,3.7,4.2,84.9,1.7,9.6,0.8,0.2,4.4,52.4,47.6
"38027",10.4,3.6,6.9,91.1,0,5.3,0,0,7.2,48.2,51.8
"38029",9.7,4.3,5.4,96.1,0,0.1,1.1,0,5.2,50.9,49.1
"38031",7,2.7,4.3,95.9,0,1.8,0,0.3,3.8,49,51
"38033",7.3,1.9,5.4,92.7,0,2.5,0,0,9.6,49.3,50.7
"38035",15.2,7.9,7.3,86.1,3.8,2.7,2.8,0.6,6.6,51.8,48.2
"38037",12.6,6.3,6.3,96.5,0.1,0.8,1.2,0,2.8,51.2,48.8
"38039",7.6,4,3.5,95.3,0,1.8,0,0,5,50.6,49.4
"38041",9,3.9,5,92,0.4,2.8,0,0,7.9,47.3,52.7
"38043",10.6,5.8,4.8,96.1,0.2,1.5,0.2,0,2.3,53.5,46.5
"38045",14.4,6.6,7.8,96.5,1,0.3,0.2,0,3.3,51.7,48.3
"38047",6.9,2.6,4.4,97.9,0,0.2,0.1,0,3.5,52,48
"38049",8.2,4.4,3.8,97,0.4,1.1,0.4,0,2.1,51.1,48.9
"38051",9.4,4.2,5.2,96,0.5,0.6,0.5,0,3.1,50.5,49.5
"38053",11.2,6.8,4.3,83.3,1.6,11,0.4,0,6.1,54.5,45.5
"38055",7.8,3.3,4.5,89.9,0.7,7.2,0.1,0.2,3.2,51.8,48.2
"38057",7,2.5,4.5,93,0.9,2.9,0.4,0,3.1,51.1,48.9
"38059",7.3,3.2,4,91.2,1,3.3,0.7,0,6,50.4,49.6
"38061",10.4,5.3,5.1,64.4,1.4,28.6,0.5,0,7.6,53.9,46.1
"38063",11.2,4.8,6.5,96.5,0.1,0.3,0,0,4,50.6,49.4
"38065",8,4.1,3.9,90.7,0,1,1.7,0.5,11.9,51.2,48.8
"38067",7.2,3.8,3.4,94.3,0.3,2.8,0.5,0,3.9,52.3,47.7
"38069",16.1,7.1,9,93.8,0.6,3.7,0.4,0,3.1,49.5,50.5
"38071",12,5.9,6.1,84.3,0.6,10.6,0.9,0,7.2,51,49
"38073",6.2,2.8,3.4,95.4,0.8,0.6,1.1,0,3.9,49.5,50.5
"38075",3.6,1.5,2,96.8,0.2,0.1,0.2,0,4.7,50.7,49.3
"38077",10.1,4.3,5.9,93,0.7,2.2,0.4,0,6.4,52.3,47.7
"38079",26.6,13.3,13.3,18.2,0.6,78.3,0.1,0,5.3,49.5,50.5
"38081",4.1,1.4,2.7,94.2,2.5,0.5,0.3,0,4.7,53.2,46.8
"38083",12.2,3.8,8.4,98.9,0,0.7,0,0,0.8,51,49
"38085",37.5,17.1,20.4,13.3,0.2,83.3,0,0.1,5.5,49.9,50.1
"38087",7.5,3.8,3.8,96.4,1.8,0.7,0,0,2.4,48.8,51.2
"38089",8.6,3.3,5.3,91.2,2,1.3,1.2,0.3,6.7,51.2,48.8
"38091",5.7,2.9,2.8,97.9,0.7,0,0,0,2.3,52.6,47.4
"38093",11.2,5.2,6,92.9,1.5,1.6,0.5,0,6.1,51.1,48.9
"38095",10.2,4.2,6,92.3,0.8,4.2,0.2,0,5.1,54.2,45.8
"38097",6.1,3,3.1,93.3,1.1,1,0.4,0.3,5.7,51,49
"38099",8.9,4.2,4.7,94.2,0.4,2.2,0.5,0,4.1,51.3,48.7
"38101",9.2,3.6,5.6,86.6,3.9,2.1,1.7,0.1,9.7,51.9,48.1
"38103",8.5,4,4.5,97.9,0,0.2,0.2,0,3.2,49.8,50.2
"38105",6,2.8,3.2,81.7,4.5,3.1,1,0.1,14.3,54.7,45.3
"39001",20.4,8.3,12.1,98.8,0.5,0,0,0,1.2,49.8,50.2
"39003",13.4,6.1,7.3,82.5,11.9,0.2,0.8,0,8,50.4,49.6
"39005",13.2,6.4,6.7,96.7,0.7,0,0.7,0,3.5,48.8,51.2
"39007",19.2,9.1,10.2,92.8,3.6,0.1,0.5,0,5.2,50.3,49.7
"39009",25.7,13.3,12.4,91.1,3,0.2,2.6,0.1,5.8,49.8,50.2
"39011",8.3,3.1,5.2,96.5,0.6,0.2,0.5,0,3.5,49.6,50.4
"39013",11.6,5.4,6.2,93.2,3.9,0.2,0.5,0,4.1,51.3,48.7
"39015",15,6,9,97,0.8,0.2,0.3,0,3,49.8,50.2
"39017",12.1,5.2,6.9,84.4,8,0.3,3.3,0.1,6.8,49,51
"39019",12.1,4.8,7.3,99.2,0.3,0,0,0,0.7,50.3,49.7
"39021",9.9,4.2,5.7,94.5,1.8,0.4,0.5,0,5.3,49.8,50.2
"39023",14.5,6.4,8.1,86.8,8.1,0.2,0.6,0,8,48.4,51.6
"39025",8.9,4,4.9,95.1,1.4,0.1,1.2,0,3.8,49.2,50.8
"39027",14.3,6,8.3,94.3,2.1,0.1,0.5,0,5.8,49.5,50.5
"39029",13.8,6.2,7.6,94.7,2,0.1,0.2,0,5,50.5,49.5
"39031",14.2,6.8,7.4,96.9,1.1,0.2,0.3,0,2.9,49.5,50.5
"39033",14.6,6.1,8.5,96.6,1,0.1,0.5,0.1,3.1,49.2,50.8
"39035",17.1,7.6,9.5,62.4,29.6,0.3,3,0,7.8,47.7,52.3
"39037",10.3,4.4,5.9,97.3,0.7,0.3,0.5,0,2.1,49.4,50.6
"39039",10,4.4,5.6,90.7,1.8,0.5,0.4,0,9.9,49.9,50.1
"39041",4.7,2,2.7,87,3.4,0.1,6.3,0,5.6,49.6,50.4
"39043",11.5,4.8,6.8,85.5,9.1,0.4,0.6,0,7.6,49,51
"39045",9,4,5,87.1,7.4,0.1,1.6,0,6.7,49.8,50.2
"39047",15.9,7.1,8.8,93.6,2.5,0,1,0,5,48.8,51.2
"39049",15.3,7,8.4,66.3,22.6,0.2,5.3,0,9.4,48.8,51.2
"39051",7.7,3.1,4.7,93,0.4,0.4,0.4,0,8.1,49.4,50.6
"39053",20.1,9.7,10.4,93.8,2.2,0.4,0.8,0.1,4.8,49.3,50.7
"39055",5.7,2.7,3,96.7,1.4,0.1,0.7,0,2.1,49.5,50.5
"39057",11,4.7,6.2,85.8,6.9,0.1,2.9,0.1,7.6,49.2,50.8
"39059",19.6,9.2,10.4,95,1.1,0.3,0.4,0,5.6,49.9,50.1
"39061",15.4,6.8,8.6,67.4,25.5,0.1,2.6,0.1,7.6,48.3,51.7
"39063",10.5,4.4,6.1,92.1,1.7,0.1,1.9,0,6.9,49.4,50.6
"39065",12.8,5.5,7.3,96,0.7,0,0.8,0,4.5,49.5,50.5
"39067",15.6,7.1,8.5,95.2,2.9,0.1,0.5,0,2.5,49.2,50.8
"39069",8.3,3.7,4.6,93.5,0.9,0.2,0.3,0,7.2,49.2,50.8
"39071",19.1,8.9,10.2,95.7,1.5,0.3,0.4,0,4.1,48.9,51.1
"39073",13,4.9,8.1,97,0.8,0,0.2,0,3.7,49,51
"39075",9.8,4.5,5.3,98.4,0.1,0,0.3,0,2.3,49.9,50.1
"39077",13,5.9,7.1,95.6,1.4,0.2,0.2,0,4.4,49.4,50.6
"39079",18.4,7.4,11,96.8,0.7,0,0.1,0.1,4.6,48.5,51.5
"39081",16.9,7.6,9.3,91.3,5.5,0.1,0.5,0,5,48.6,51.4
"39083",12.4,5.4,6.9,96.4,1,0.2,0.5,0,3.5,48.6,51.4
"39085",8,3.5,4.5,91,4.3,0.1,1.2,0,5.6,48.9,51.1
"39087",17.8,8,9.8,95.5,2,0,0.5,0,3.7,48.8,51.2
"39089",10.2,4.5,5.7,91.4,3.8,0.1,1.3,0,6.2,49,51
"39091",11.2,4.5,6.7,94.6,1.8,0.1,0.8,0.1,4.9,49.4,50.6
"39093",13.1,5.5,7.5,85,8.5,0.4,1.2,0,8.5,49.2,50.8
"39095",18.3,8.4,9.9,72.1,19,0.3,1.7,0,11.5,48.5,51.5
"39097",8,3.1,4.9,90.2,5.9,0.1,0.7,0,5.9,54.3,45.7
"39099",17,7.6,9.5,79.7,15.1,0.3,0.9,0,7.2,48.8,51.2
"39101",13.5,6,7.5,89.6,5.7,0.3,0.6,0,7,53.1,46.9
"39103",6,2.4,3.5,95.3,1.5,0.1,1.1,0,3.4,49.6,50.4
"39105",19.4,8.8,10.6,97.1,1.1,0.1,0,0,3.2,50,50
"39107",6.3,2.8,3.6,97,0.8,0,0.6,0.6,1.7,50.6,49.4
"39109",9,3.9,5.2,93.7,2,0.1,1.2,0,5.6,49.5,50.5
"39111",16.9,7.9,9,98.2,0.4,0,0.5,0,1.9,49.7,50.3
"39113",16.1,7.2,8.9,72.7,20.4,0.2,2.2,0,8,48.1,51.9
"39115",18.9,8.5,10.5,92.5,4.9,0.1,0.2,0,4.6,50,50
"39117",9.6,4.3,5.3,96.4,0.9,0.1,0.1,0,4.6,50.1,49.9
"39119",15.6,7.4,8.1,91.8,3.2,0.3,0.4,0,8,48.4,51.6
"39121",13,5.8,7.2,92.6,5.6,0.2,0.1,0,2.3,59.9,40.1
"39123",10,3.9,6.1,95.4,1.2,0.3,0.2,0,4.3,49.6,50.4
"39125",9.8,4,5.8,95.4,0.8,0.1,0.2,0.1,5.4,50,50
"39127",18.8,8.5,10.3,97.2,0.4,0.3,0.1,0.1,3.6,50,50
"39129",11.1,5.1,6,93.2,3.6,0.3,0.6,0,4.2,52.6,47.4
"39131",18.4,8.7,9.7,95.5,1.7,0.5,0.1,0,4.3,49.4,50.6
"39133",12.2,5.5,6.7,90.6,4.1,0.1,1.8,0,5.9,49.1,50.9
"39135",10,4.2,5.8,96.9,0.5,0.1,0.4,0,3.8,49.6,50.4
"39137",7.5,3.1,4.4,94.3,0.4,0,0.2,0,6.4,50,50
"39139",12.7,5.6,7,86.7,8.9,0.1,0.8,0,6.5,50.8,49.2
"39141",16,7.1,8.9,90.4,5.3,0,0.5,0,7.1,52.4,47.6
"39143",11.4,5.2,6.1,91.2,3,0.3,0.4,0,8,49.6,50.4
"39145",21.5,9.8,11.7,94.1,2.9,0.3,0.4,0,4.1,49.1,50.9
"39147",12,5,7,93.7,3.1,0.2,0.6,0,4,49.9,50.1
"39149",8.7,3.8,4.9,94.1,2.6,0.3,1.2,0,3.5,50.5,49.5
"39151",13.2,5.7,7.5,87.7,7.5,0.1,0.9,0,6.8,48.6,51.4
"39153",13,5.5,7.4,78.6,14.5,0.2,3.4,0,6.3,48.5,51.5
"39155",16.9,7.4,9.6,88.5,8.2,0.1,0.5,0,5.1,48.7,51.3
"39157",12.6,5.5,7.2,96.6,0.7,0.2,0.4,0,4.1,49.3,50.7
"39159",5.5,2.3,3.3,91,2.6,0.3,4,0.1,3.4,48.2,51.8
"39161",10.9,4.5,6.5,96.3,1.3,0.2,0.3,0,3.2,49.3,50.7
"39163",18.7,8.6,10.1,97.2,0.3,0.1,0.2,0,4.6,50.4,49.6
"39165",4.4,1.8,2.6,88.4,3.4,0.1,5.8,0,4.2,50.4,49.6
"39167",13.8,5.9,7.9,95.8,1.3,0.5,0.6,0,3.3,49.5,50.5
"39169",10.9,4.7,6.2,94.5,1.4,0.2,1,0,4.6,49.7,50.3
"39171",10.8,4.7,6.1,94.9,1.1,0.3,0.6,0,5,49.6,50.4
"39173",12.2,5.4,6.8,91.9,2.6,0.2,1.7,0.1,6,49.3,50.7
"39175",7.3,2.9,4.4,97.1,0.2,0,0.8,0,3,49.2,50.7
"40001",27.6,13.2,14.4,42.1,0.2,44.1,0.8,0.2,22.6,49.7,50.3
"40003",7.4,4,3.5,85.3,3.1,1.9,0,0,16.5,60.4,39.6
"40005",18.4,7.7,10.6,72.7,3.6,10.4,0.7,0.1,24.6,52.7,47.3
"40007",11.1,4.5,6.7,80.6,0.6,1.4,0,0,19.7,50.3,49.7
"40009",15.1,6.8,8.3,84.5,4.2,2.3,0.3,0.1,12.8,54.4,45.6
"40011",10.3,3.7,6.5,79.6,4.2,7.5,0,0,14.3,53.3,46.7
"40013",16.6,7.8,8.9,73.9,1.8,14.5,0.6,0.1,16,48.6,51.4
"40015",18,8,10,63.7,2.3,22.8,0.3,0.2,18.5,52.5,47.5
"40017",8.1,3.8,4.3,81,2.8,4.1,3,0,15.3,49.7,50.3
"40019",15.8,7,8.8,74.6,6.5,7.8,1.2,0,18.5,48.9,51.1
"40021",21.3,9.9,11.4,50.9,1.4,33.5,0.7,0.3,24.2,49,51
"40023",27.2,12,15.3,62.8,11,15.6,0.1,0.2,19.5,47.9,52.1
"40025",16.7,7,9.7,98.2,0.2,0.4,0.3,0,1.2,49,51
"40027",11.5,5.2,6.3,77.7,4.7,4.2,4.5,0.1,16.2,49.9,50.1
"40029",21.6,10.8,10.8,70,0.2,10,0.4,0,36.9,50.4,49.6
"40031",14.8,6.8,7.9,62.6,16.8,5.2,2.6,0.4,22.3,51.8,48.2
"40033",17.7,7.8,9.9,80.1,2.3,9.7,0,0,14.6,50.6,49.4
"40035",17.4,9,8.4,65.5,3.1,21.8,0.8,0.1,16.5,51.1,48.9
"40037",14.8,6.4,8.3,79.1,2.1,11.6,0.4,0,12.7,49.4,50.6
"40039",17.2,6.8,10.4,80.2,3.1,3.7,1.2,0,19.6,49,51
"40041",18.1,8.1,10,65.3,0.5,22.2,1.2,0.1,20.3,49.3,50.7
"40043",16.2,7.8,8.5,89.1,0.2,4.8,0.1,0,11.7,49.5,50.5
"40045",15.8,7.1,8.6,92,0.2,2.3,0.7,0,8.8,48.1,51.9
"40047",13.4,5.9,7.5,82,2.4,2,0.9,3.5,14.6,50,50
"40049",15,7,8,83.2,2.3,5.5,0.3,0,16.8,49.6,50.4
"40051",11.4,5,6.3,85.8,2.4,4.9,0.5,0,12,50.2,49.8
"40053",6.7,2.6,4,90.5,0.9,1.7,0.2,0.1,11.3,50.3,49.7
"40055",16.6,7.7,9,78.7,6.5,3.4,0,0,18.9,58.5,41.5
"40057",14.1,5.2,8.9,64.8,9.4,0.4,0.7,0,31.9,49,51
"40059",14.7,6.8,8,92.4,0,0.4,0,0,9.1,49.4,50.6
"40061",18.8,8.3,10.5,72.3,0.9,9.6,0.7,0,31.9,49.5,50.5
"40063",18.4,8.8,9.6,67,5.7,21.6,0.1,0,10.8,53.2,46.8
"40065",16.8,7.4,9.4,71.8,6.8,1.7,1.3,0.1,25.3,50.1,49.9
"40067",20.8,9.5,11.4,84.8,1.4,5.8,0,0,12.7,50.4,49.6
"40069",20.2,8.5,11.8,71.8,1.9,7.1,0.1,0.2,36.8,49.3,50.7
"40071",16.9,7.5,9.5,77.9,2.1,9.1,0.4,0,17.9,49.7,50.3
"40073",11.9,5.8,6.1,85.2,1.3,3.1,0.4,0,13.6,50.1,49.9
"40075",23.3,10.6,12.7,79.7,3.4,4.8,0.6,0.1,18.3,50,50
"40077",18,7.5,10.5,66.4,1.1,21.2,0.9,0,20.7,50.8,49.2
"40079",20.2,8.8,11.4,75.5,1.9,11.3,0.7,0,19.2,50.1,49.9
"40081",13.7,6.2,7.5,84.9,1.9,7.3,0.3,0.1,10.7,49.8,50.2
"40083",13.5,5.6,7.9,83,8.2,3.6,0.4,0,9.3,49.6,50.4
"40085",14.8,7.2,7.6,83.5,2.6,5.5,0.8,0,12.9,49.9,50.1
"40087",7.7,3.4,4.2,84.6,1.2,6,0.3,0.1,14,49.6,50.4
"40089",22.4,10.1,12.3,63.7,7.9,13,0.8,1.1,24.5,49.4,50.6
"40091",20.4,8.7,11.7,69.8,2.7,16.1,0.1,0.1,22.2,49.4,50.6
"40093",12.2,5.3,6.9,89.2,0.4,3,0.9,0.1,9.7,49.5,50.5
"40095",16.7,7.1,9.6,70.2,1.7,7,0.2,0,30.2,49.5,50.5
"40097",17.8,8.3,9.6,66.5,0.5,17.9,0.4,0.4,28.1,49.8,50.2
"40099",15,6.6,8.4,75.9,1.6,10.8,0.6,0,21.3,50.3,49.7
"40101",19.8,8.5,11.3,57.8,10.6,18,0.7,0,22.6,48.8,51.2
"40103",10.6,3.8,6.8,82.9,0.3,7.7,0.1,0,17.5,49.4,50.6
"40105",15.5,7.3,8.2,67.9,2.5,15,0.1,0.2,27.2,49.3,50.7
"40107",23.9,11.1,12.9,63.5,7.4,14.7,0,0,28.4,53.8,46.2
"40109",15.6,6.9,8.7,68.5,15,2.9,3.4,0.1,16.6,49,51
"40111",18.7,8.2,10.5,64.7,8.2,14.2,0.4,0,24.3,49.5,50.5
"40113",15.1,6.8,8.3,64.8,11.2,12.8,0.4,0,20.5,50.1,49.9
"40115",20,9.4,10.6,67.6,1.1,18.1,0.7,0.7,21.5,49.1,50.9
"40117",15.6,7.6,8,78.5,1,11.4,0.4,0,17,50.1,49.9
"40119",24.1,12.2,12,80.6,4,4.2,4.3,0.1,13.1,51.3,48.7
"40121",16,7.3,8.7,72.9,2.9,6,0.3,0.2,34.7,50.8,49.2
"40123",14.1,6.5,7.6,68.7,2.5,12.7,0.8,0.1,29.1,49.1,50.9
